AUTHOR,LOC,SPCD,AG_DW,ST_OB_D_BH
FIA_SRS,13_2_27,611,,5.7
FIA_SRS,13_2_27,611,,12.6
FIA_SRS,13_2_27,611,,11
FIA_SRS,13_2_27,611,,12.8
FIA_SRS,13_2_27,611,,11
FIA_SRS,13_2_27,611,,11
FIA_SRS,13_2_27,611,,11.4
FIA_SRS,13_2_27,611,,12.8
FIA_SRS,13_2_27,611,,13.3
FIA_SRS,13_2_27,611,,14.6
FIA_SRS,13_2_27,611,,10.9
FIA_SRS,13_2_27,611,,11.6
FIA_SRS,13_2_27,621,,12.7
FIA_SRS,13_2_27,621,,12.1
FIA_SRS,13_2_27,621,,15.1
FIA_SRS,13_2_27,694,,11.1
FIA_SRS,13_2_27,694,,15.8
FIA_SRS,13_2_27,694,,5.8
FIA_SRS,13_2_27,694,,7.8
FIA_SRS,13_2_27,694,,7.8
FIA_SRS,13_2_27,694,,9.6
FIA_SRS,13_2_27,694,,11.5
FIA_SRS,13_2_27,762,,1
FIA_SRS,13_2_27,762,,21.4
FIA_SRS,13_2_27,812,,9.8
FIA_SRS,13_2_27,812,,7.4
FIA_SRS,13_2_27,812,,6.5
FIA_SRS,13_2_27,820,,6.7
FIA_SRS,13_2_27,820,,23.1
FIA_SRS,13_2_27,820,,17.3
FIA_SRS,13_2_27,820,,6.3
FIA_SRS,13_2_27,820,,5
FIA_SRS,13_2_27,825,,13.4
FIA_SRS,13_2_27,827,,8.2
FIA_SRS,13_2_27,827,,6
FIA_SRS,13_2_27,827,,4.2
FIA_SRS,13_2_27,827,,5.3
FIA_SRS,13_2_27,827,,4.2
FIA_SRS,13_2_27,827,,2.6
FIA_SRS,13_2_27,827,,5.2
FIA_SRS,13_2_27,827,,6.6
FIA_SRS,13_2_27,827,,2.8
FIA_SRS,13_2_27,827,,4
FIA_SRS,13_2_27,827,,4.6
FIA_SRS,13_2_27,827,,12.9
FIA_SRS,13_2_27,827,,18.4
FIA_SRS,13_2_27,838,,1.7
FIA_SRS,13_2_275,110,,21.3
FIA_SRS,13_2_275,110,,12.4
FIA_SRS,13_2_275,111,,11.9
FIA_SRS,13_2_275,111,,13.8
FIA_SRS,13_2_275,111,,13.3
FIA_SRS,13_2_275,111,,13.8
FIA_SRS,13_2_275,111,,13
FIA_SRS,13_2_275,111,,6
FIA_SRS,13_2_275,111,,5.2
FIA_SRS,13_2_275,111,,5.4
FIA_SRS,13_2_275,111,,5.5
FIA_SRS,13_2_275,111,,5.1
FIA_SRS,13_2_275,111,,11
FIA_SRS,13_2_275,111,,11.4
FIA_SRS,13_2_275,111,,10.5
FIA_SRS,13_2_275,111,,11.5
FIA_SRS,13_2_275,111,,11.2
FIA_SRS,13_2_275,111,,12.2
FIA_SRS,13_2_275,111,,15.4
FIA_SRS,13_2_275,111,,12.3
FIA_SRS,13_2_275,111,,10.4
FIA_SRS,13_2_275,111,,11.2
FIA_SRS,13_2_275,111,,11.5
FIA_SRS,13_2_275,111,,15.1
FIA_SRS,13_2_275,111,,11.7
FIA_SRS,13_2_275,111,,10.7
FIA_SRS,13_2_275,111,,10.7
FIA_SRS,13_2_275,111,,6.1
FIA_SRS,13_2_275,111,,5.6
FIA_SRS,13_2_275,111,,8
FIA_SRS,13_2_275,111,,7.9
FIA_SRS,13_2_275,111,,6.2
FIA_SRS,13_2_275,111,,4.9
FIA_SRS,13_2_275,111,,5.2
FIA_SRS,13_2_275,111,,5.9
FIA_SRS,13_2_275,111,,6.2
FIA_SRS,13_2_275,111,,7
FIA_SRS,13_2_275,111,,5
FIA_SRS,13_2_275,111,,6.7
FIA_SRS,13_2_275,111,,6.9
FIA_SRS,13_2_275,111,,6.6
FIA_SRS,13_2_275,111,,5
FIA_SRS,13_2_275,111,,4.3
FIA_SRS,13_2_275,111,,6.4
FIA_SRS,13_2_275,111,,5.1
FIA_SRS,13_2_275,111,,4.9
FIA_SRS,13_2_275,111,,7
FIA_SRS,13_2_275,111,,7.2
FIA_SRS,13_2_275,111,,7.8
FIA_SRS,13_2_275,111,,9.4
FIA_SRS,13_2_275,111,,10.1
FIA_SRS,13_2_275,111,,9.4
FIA_SRS,13_2_275,111,,10.8
FIA_SRS,13_2_275,111,,7.9
FIA_SRS,13_2_275,111,,10.2
FIA_SRS,13_2_275,111,,8.3
FIA_SRS,13_2_275,111,,9.2
FIA_SRS,13_2_275,111,,10.6
FIA_SRS,13_2_275,121,,12
FIA_SRS,13_2_275,121,,15.5
FIA_SRS,13_2_275,128,,6.8
FIA_SRS,13_2_275,131,,15.4
FIA_SRS,13_2_275,131,,17.2
FIA_SRS,13_2_275,131,,2.1
FIA_SRS,13_2_275,131,,12.2
FIA_SRS,13_2_275,316,,12.6
FIA_SRS,13_2_275,400,,6.3
FIA_SRS,13_2_275,400,,9
FIA_SRS,13_2_275,491,,3.2
FIA_SRS,13_2_275,491,,2.1
FIA_SRS,13_2_275,540,,19.3
FIA_SRS,13_2_275,611,,13.3
FIA_SRS,13_2_275,611,,20.6
FIA_SRS,13_2_275,611,,16.4
FIA_SRS,13_2_275,611,,11.1
FIA_SRS,13_2_275,611,,11.7
FIA_SRS,13_2_275,621,,17.4
FIA_SRS,13_2_275,621,,15.4
FIA_SRS,13_2_275,621,,16.4
FIA_SRS,13_2_275,621,,13.5
FIA_SRS,13_2_275,621,,14.2
FIA_SRS,13_2_275,621,,20.1
FIA_SRS,13_2_275,621,,11.7
FIA_SRS,13_2_275,621,,19
FIA_SRS,13_2_275,621,,13.6
FIA_SRS,13_2_275,621,,18.1
FIA_SRS,13_2_275,621,,14.4
FIA_SRS,13_2_275,652,,12.5
FIA_SRS,13_2_275,653,,9.3
FIA_SRS,13_2_275,653,,13.5
FIA_SRS,13_2_275,653,,9.6
FIA_SRS,13_2_275,653,,13.4
FIA_SRS,13_2_275,694,,23
FIA_SRS,13_2_275,694,,8.2
FIA_SRS,13_2_275,694,,12.4
FIA_SRS,13_2_275,694,,6.2
FIA_SRS,13_2_275,694,,9.2
FIA_SRS,13_2_275,694,,12.8
FIA_SRS,13_2_275,694,,20.7
FIA_SRS,13_2_275,802,,27
FIA_SRS,13_2_275,802,,24
FIA_SRS,13_2_275,802,,27.6
FIA_SRS,13_2_275,802,,21.1
FIA_SRS,13_2_275,802,,24.4
FIA_SRS,13_2_275,802,,26.8
FIA_SRS,13_2_275,802,,22.3
FIA_SRS,13_2_275,802,,7.7
FIA_SRS,13_2_275,812,,6.1
FIA_SRS,13_2_275,812,,13.4
FIA_SRS,13_2_275,812,,10.8
FIA_SRS,13_2_275,812,,8.3
FIA_SRS,13_2_275,820,,15.8
FIA_SRS,13_2_275,820,,3.7
FIA_SRS,13_2_275,820,,15.1
FIA_SRS,13_2_275,820,,5.8
FIA_SRS,13_2_275,825,,16.6
FIA_SRS,13_2_275,825,,20.6
FIA_SRS,13_2_275,827,,8
FIA_SRS,13_2_275,827,,9.1
FIA_SRS,13_2_275,827,,3.9
FIA_SRS,13_2_275,827,,6
FIA_SRS,13_2_275,827,,9.9
FIA_SRS,13_2_275,827,,14.3
FIA_SRS,13_2_275,827,,12.2
FIA_SRS,13_2_275,827,,10.6
FIA_SRS,13_2_277,111,,4.4
FIA_SRS,13_2_277,111,,12.4
FIA_SRS,13_2_277,111,,12.7
FIA_SRS,13_2_277,111,,13.1
FIA_SRS,13_2_277,111,,5.2
FIA_SRS,13_2_277,111,,6.9
FIA_SRS,13_2_277,111,,8
FIA_SRS,13_2_277,111,,7.2
FIA_SRS,13_2_277,111,,6.7
FIA_SRS,13_2_277,111,,7.7
FIA_SRS,13_2_277,111,,7.2
FIA_SRS,13_2_277,111,,8.3
FIA_SRS,13_2_277,111,,7.2
FIA_SRS,13_2_277,111,,8.6
FIA_SRS,13_2_277,111,,5.8
FIA_SRS,13_2_277,111,,7.2
FIA_SRS,13_2_277,111,,7.7
FIA_SRS,13_2_277,111,,7.3
FIA_SRS,13_2_277,111,,8.6
FIA_SRS,13_2_277,111,,7.4
FIA_SRS,13_2_277,111,,6.4
FIA_SRS,13_2_277,111,,6.4
FIA_SRS,13_2_277,111,,8.9
FIA_SRS,13_2_277,111,,6.9
FIA_SRS,13_2_277,111,,7.4
FIA_SRS,13_2_277,111,,8
FIA_SRS,13_2_277,128,,8.9
FIA_SRS,13_2_277,128,,11.5
FIA_SRS,13_2_277,128,,14.3
FIA_SRS,13_2_277,128,,5.4
FIA_SRS,13_2_277,128,,9.2
FIA_SRS,13_2_277,611,,17
FIA_SRS,13_2_277,694,,6.6
FIA_SRS,13_2_277,820,,9
FIA_SRS,13_2_277,820,,13
FIA_SRS,13_2_277,820,,17
FIA_SRS,13_2_277,820,,16.3
FIA_SRS,13_2_277,820,,22.1
FIA_SRS,13_2_277,827,,18.9
FIA_SRS,13_2_315,111,,5.8
FIA_SRS,13_2_315,111,,6.5
FIA_SRS,13_2_315,111,,5.8
FIA_SRS,13_2_315,111,,6.6
FIA_SRS,13_2_315,111,,6
FIA_SRS,13_2_315,111,,7.5
FIA_SRS,13_2_315,111,,6.1
FIA_SRS,13_2_315,111,,4.7
FIA_SRS,13_2_315,111,,8.1
FIA_SRS,13_2_315,111,,7.6
FIA_SRS,13_2_315,111,,8.8
FIA_SRS,13_2_315,111,,11.3
FIA_SRS,13_2_315,111,,10.9
FIA_SRS,13_2_315,111,,10.1
FIA_SRS,13_2_315,111,,10.7
FIA_SRS,13_2_315,111,,10.5
FIA_SRS,13_2_315,111,,9
FIA_SRS,13_2_315,111,,9
FIA_SRS,13_2_315,111,,10.1
FIA_SRS,13_2_315,111,,13.4
FIA_SRS,13_2_315,111,,12
FIA_SRS,13_2_315,111,,12.4
FIA_SRS,13_2_315,111,,11.9
FIA_SRS,13_2_315,111,,11.4
FIA_SRS,13_2_315,111,,12.5
FIA_SRS,13_2_315,111,,10.9
FIA_SRS,13_2_315,111,,12
FIA_SRS,13_2_315,111,,12.3
FIA_SRS,13_2_315,111,,12.2
FIA_SRS,13_2_315,111,,14.4
FIA_SRS,13_2_315,111,,11.9
FIA_SRS,13_2_315,111,,9.8
FIA_SRS,13_2_315,111,,12.4
FIA_SRS,13_2_315,111,,14.3
FIA_SRS,13_2_315,111,,11.9
FIA_SRS,13_2_315,111,,10.5
FIA_SRS,13_2_315,121,,13.2
FIA_SRS,13_2_315,121,,12.1
FIA_SRS,13_2_315,121,,11.5
FIA_SRS,13_2_315,121,,9.7
FIA_SRS,13_2_315,121,,11.2
FIA_SRS,13_2_315,121,,11.4
FIA_SRS,13_2_315,121,,11.6
FIA_SRS,13_2_315,121,,13.9
FIA_SRS,13_2_315,121,,13.9
FIA_SRS,13_2_315,121,,10.8
FIA_SRS,13_2_315,121,,11.1
FIA_SRS,13_2_315,121,,15
FIA_SRS,13_2_315,121,,12
FIA_SRS,13_2_315,121,,10
FIA_SRS,13_2_315,121,,10.3
FIA_SRS,13_2_315,121,,10.5
FIA_SRS,13_2_315,121,,12.2
FIA_SRS,13_2_315,128,,11.2
FIA_SRS,13_2_315,316,,1.8
FIA_SRS,13_2_315,521,,1.1
FIA_SRS,13_2_315,521,,1.6
FIA_SRS,13_2_321,111,,10
FIA_SRS,13_2_321,111,,9.3
FIA_SRS,13_2_321,111,,13.8
FIA_SRS,13_2_321,111,,11.2
FIA_SRS,13_2_321,111,,10.3
FIA_SRS,13_2_321,111,,7.6
FIA_SRS,13_2_321,111,,9.2
FIA_SRS,13_2_321,111,,6.5
FIA_SRS,13_2_321,111,,10.8
FIA_SRS,13_2_321,111,,9.1
FIA_SRS,13_2_321,111,,9.5
FIA_SRS,13_2_321,111,,7
FIA_SRS,13_2_321,111,,7.3
FIA_SRS,13_2_321,111,,9.3
FIA_SRS,13_2_321,111,,6.5
FIA_SRS,13_2_321,111,,5
FIA_SRS,13_2_321,111,,9.1
FIA_SRS,13_2_321,111,,3.9
FIA_SRS,13_2_321,111,,4.7
FIA_SRS,13_2_321,111,,4.9
FIA_SRS,13_2_321,111,,4.6
FIA_SRS,13_2_321,111,,5.5
FIA_SRS,13_2_321,111,,5.2
FIA_SRS,13_2_321,111,,4.3
FIA_SRS,13_2_321,111,,5.1
FIA_SRS,13_2_321,111,,6.7
FIA_SRS,13_2_321,111,,6
FIA_SRS,13_2_321,111,,5.4
FIA_SRS,13_2_321,111,,6.4
FIA_SRS,13_2_321,111,,7.2
FIA_SRS,13_2_321,111,,5
FIA_SRS,13_2_321,111,,5.3
FIA_SRS,13_2_321,111,,5.6
FIA_SRS,13_2_321,111,,5.7
FIA_SRS,13_2_321,111,,7
FIA_SRS,13_2_321,111,,6.6
FIA_SRS,13_2_321,111,,6.1
FIA_SRS,13_2_321,111,,14.3
FIA_SRS,13_2_321,111,,11.3
FIA_SRS,13_2_321,111,,13.4
FIA_SRS,13_2_321,111,,14.3
FIA_SRS,13_2_321,111,,13.4
FIA_SRS,13_2_321,111,,11.6
FIA_SRS,13_2_321,111,,17.6
FIA_SRS,13_2_321,111,,20.3
FIA_SRS,13_2_321,111,,18.1
FIA_SRS,13_2_321,111,,13.2
FIA_SRS,13_2_321,111,,14.6
FIA_SRS,13_2_321,111,,12.3
FIA_SRS,13_2_321,111,,17
FIA_SRS,13_2_321,111,,11.8
FIA_SRS,13_2_321,121,,15.1
FIA_SRS,13_2_321,121,,17
FIA_SRS,13_2_321,121,,12.1
FIA_SRS,13_2_321,121,,14.6
FIA_SRS,13_2_321,121,,14.1
FIA_SRS,13_2_321,121,,17.3
FIA_SRS,13_2_321,121,,13
FIA_SRS,13_2_321,131,,1.1
FIA_SRS,13_2_321,131,,9.1
FIA_SRS,13_2_321,131,,9.8
FIA_SRS,13_2_321,131,,9.8
FIA_SRS,13_2_321,131,,11.9
FIA_SRS,13_2_321,131,,8.9
FIA_SRS,13_2_321,131,,8.8
FIA_SRS,13_2_321,131,,8.9
FIA_SRS,13_2_321,131,,6.1
FIA_SRS,13_2_321,131,,8
FIA_SRS,13_2_321,131,,7
FIA_SRS,13_2_321,131,,10.4
FIA_SRS,13_2_321,131,,9.3
FIA_SRS,13_2_321,222,,8.8
FIA_SRS,13_2_321,222,,8.1
FIA_SRS,13_2_321,316,,14.3
FIA_SRS,13_2_321,316,,13.8
FIA_SRS,13_2_321,316,,10.3
FIA_SRS,13_2_321,521,,1.8
FIA_SRS,13_2_321,521,,1.1
FIA_SRS,13_2_321,611,,1.8
FIA_SRS,13_2_321,611,,1.1
FIA_SRS,13_2_321,762,,2
FIA_SRS,13_2_321,820,,1.2
FIA_SRS,13_2_7,111,,8.2
FIA_SRS,13_2_7,111,,4.3
FIA_SRS,13_2_7,111,,5.8
FIA_SRS,13_2_7,111,,5.8
FIA_SRS,13_2_7,111,,6.2
FIA_SRS,13_2_7,111,,8.5
FIA_SRS,13_2_7,111,,7.7
FIA_SRS,13_2_7,111,,8.3
FIA_SRS,13_2_7,111,,6.4
FIA_SRS,13_2_7,111,,6.1
FIA_SRS,13_2_7,111,,7.5
FIA_SRS,13_2_7,121,,9.1
FIA_SRS,13_2_7,121,,9.2
FIA_SRS,13_2_7,121,,9.5
FIA_SRS,13_2_7,121,,6.7
FIA_SRS,13_2_7,121,,14
FIA_SRS,13_2_7,131,,19.2
FIA_SRS,13_2_7,131,,19.1
FIA_SRS,13_2_7,800,,5.7
FIA_SRS,13_2_7,812,,15.5
FIA_SRS,13_2_7,812,,17.2
FIA_SRS,13_2_7,820,,7.3
FIA_SRS,13_2_7,820,,2.1
FIA_SRS,13_2_7,820,,8.4
FIA_SRS,13_2_7,820,,12
FIA_SRS,13_2_7,820,,8.9
FIA_SRS,13_2_7,827,,2.8
FIA_SRS,13_2_7,827,,1.1
FIA_SRS,13_2_7,827,,6.1
FIA_SRS,13_2_7,827,,8.8
FIA_SRS,13_2_7,838,,9.6
FIA_SRS,13_2_71,111,,10.4
FIA_SRS,13_2_71,111,,11.7
FIA_SRS,13_2_71,111,,16
FIA_SRS,13_2_71,111,,14.4
FIA_SRS,13_2_71,111,,15.9
FIA_SRS,13_2_71,111,,11.6
FIA_SRS,13_2_71,111,,1.6
FIA_SRS,13_2_71,111,,9.2
FIA_SRS,13_2_71,111,,6.1
FIA_SRS,13_2_71,111,,4.4
FIA_SRS,13_2_71,111,,5.1
FIA_SRS,13_2_71,111,,5.1
FIA_SRS,13_2_71,111,,4.7
FIA_SRS,13_2_71,111,,1.5
FIA_SRS,13_2_71,111,,7.5
FIA_SRS,13_2_71,111,,6.4
FIA_SRS,13_2_71,111,,6.7
FIA_SRS,13_2_71,111,,7.5
FIA_SRS,13_2_71,111,,5.9
FIA_SRS,13_2_71,111,,6.9
FIA_SRS,13_2_71,111,,4.9
FIA_SRS,13_2_71,111,,5.4
FIA_SRS,13_2_71,111,,4.7
FIA_SRS,13_2_71,111,,4.2
FIA_SRS,13_2_71,111,,2.5
FIA_SRS,13_2_71,111,,7.1
FIA_SRS,13_2_71,111,,2.4
FIA_SRS,13_2_71,111,,5.9
FIA_SRS,13_2_71,111,,4.7
FIA_SRS,13_2_71,111,,14.2
FIA_SRS,13_2_71,111,,6.6
FIA_SRS,13_2_71,111,,6.4
FIA_SRS,13_2_71,111,,5.1
FIA_SRS,13_2_71,111,,4.9
FIA_SRS,13_2_71,111,,3.6
FIA_SRS,13_2_71,111,,9.6
FIA_SRS,13_2_71,111,,10.1
FIA_SRS,13_2_71,111,,7.3
FIA_SRS,13_2_71,111,,3.4
FIA_SRS,13_2_71,111,,4.9
FIA_SRS,13_2_71,111,,9.3
FIA_SRS,13_2_71,111,,8.9
FIA_SRS,13_2_71,111,,9.1
FIA_SRS,13_2_71,111,,10.2
FIA_SRS,13_2_71,111,,13.1
FIA_SRS,13_2_71,111,,13
FIA_SRS,13_2_71,111,,11.7
FIA_SRS,13_2_71,111,,11.9
FIA_SRS,13_2_71,111,,14.2
FIA_SRS,13_2_71,111,,10.2
FIA_SRS,13_2_71,111,,10.6
FIA_SRS,13_2_71,111,,11.1
FIA_SRS,13_2_71,111,,14.7
FIA_SRS,13_2_71,111,,9
FIA_SRS,13_2_71,111,,10.4
FIA_SRS,13_2_71,111,,5.4
FIA_SRS,13_2_71,111,,11.2
FIA_SRS,13_2_71,111,,12.6
FIA_SRS,13_2_71,111,,10.1
FIA_SRS,13_2_71,111,,12.1
FIA_SRS,13_2_71,111,,9.5
FIA_SRS,13_2_71,111,,14
FIA_SRS,13_2_71,111,,8.7
FIA_SRS,13_2_71,111,,6.9
FIA_SRS,13_2_71,111,,5.4
FIA_SRS,13_2_71,111,,4.7
FIA_SRS,13_2_71,111,,5.5
FIA_SRS,13_2_71,111,,5.9
FIA_SRS,13_2_71,111,,5.6
FIA_SRS,13_2_71,111,,5.9
FIA_SRS,13_2_71,111,,4.4
FIA_SRS,13_2_71,111,,6.4
FIA_SRS,13_2_71,111,,4.6
FIA_SRS,13_2_71,111,,6.2
FIA_SRS,13_2_71,111,,6.5
FIA_SRS,13_2_71,111,,5.1
FIA_SRS,13_2_71,111,,4.3
FIA_SRS,13_2_71,111,,6.2
FIA_SRS,13_2_71,111,,5.7
FIA_SRS,13_2_71,111,,6
FIA_SRS,13_2_71,111,,4.4
FIA_SRS,13_2_71,111,,6.3
FIA_SRS,13_2_71,111,,6.2
FIA_SRS,13_2_71,121,,12.4
FIA_SRS,13_2_71,121,,10.6
FIA_SRS,13_2_71,121,,12.3
FIA_SRS,13_2_71,121,,9.1
FIA_SRS,13_2_71,121,,13.7
FIA_SRS,13_2_71,121,,14
FIA_SRS,13_2_71,121,,13.3
FIA_SRS,13_2_71,121,,11.3
FIA_SRS,13_2_71,121,,10.2
FIA_SRS,13_2_71,121,,9.3
FIA_SRS,13_2_71,121,,13.4
FIA_SRS,13_2_71,121,,11.4
FIA_SRS,13_2_71,121,,12.3
FIA_SRS,13_2_71,131,,10.4
FIA_SRS,13_2_71,131,,15
FIA_SRS,13_2_71,131,,7.5
FIA_SRS,13_2_71,131,,4
FIA_SRS,13_2_71,131,,3.7
FIA_SRS,13_2_71,131,,18.6
FIA_SRS,13_2_71,131,,15
FIA_SRS,13_2_71,131,,12.5
FIA_SRS,13_2_71,131,,16
FIA_SRS,13_2_71,131,,18.5
FIA_SRS,13_2_71,131,,16.4
FIA_SRS,13_2_71,131,,17.8
FIA_SRS,13_2_71,131,,15.3
FIA_SRS,13_2_71,131,,14.6
FIA_SRS,13_2_71,131,,19.2
FIA_SRS,13_2_71,131,,12.4
FIA_SRS,13_2_71,131,,14.9
FIA_SRS,13_2_71,222,,7.9
FIA_SRS,13_2_71,611,,6.7
FIA_SRS,13_2_71,693,,4.9
FIA_SRS,13_2_71,693,,1.8
FIA_SRS,13_2_71,693,,3.4
FIA_SRS,13_2_71,693,,2.3
FIA_SRS,13_2_71,693,,3.4
FIA_SRS,13_2_71,820,,2.1
FIA_SRS,13_2_71,827,,2
FIA_SRS,13_2_71,827,,3.8
FIA_SRS,13_2_71,827,,4.6
FIA_SRS,13_2_71,827,,2
FIA_SRS,13_2_71,827,,4.5
FIA_SRS,13_2_71,838,,2.4
FIA_SRS,13_2_71,838,,1.3
FIA_SRS,13_2_75,652,,12.3
FIA_SRS,13_2_75,652,,13.1
FIA_SRS,13_2_75,652,,12
FIA_SRS,13_2_75,653,,13.4
FIA_SRS,13_2_75,694,,14.7
FIA_SRS,13_2_75,694,,17
FIA_SRS,13_2_75,694,,10.3
FIA_SRS,13_2_75,694,,9.7
FIA_SRS,13_2_75,694,,12.5
FIA_SRS,13_2_75,694,,12.5
FIA_SRS,13_2_75,694,,10.5
FIA_SRS,13_2_75,694,,10.3
FIA_SRS,13_2_75,694,,15.9
FIA_SRS,13_2_81,110,,8.6
FIA_SRS,13_2_81,111,,8.1
FIA_SRS,13_2_81,111,,7
FIA_SRS,13_2_81,111,,11.9
FIA_SRS,13_2_81,111,,10.6
FIA_SRS,13_2_81,111,,10.9
FIA_SRS,13_2_81,111,,10.9
FIA_SRS,13_2_81,111,,12.7
FIA_SRS,13_2_81,111,,8.2
FIA_SRS,13_2_81,111,,6.4
FIA_SRS,13_2_81,111,,8.8
FIA_SRS,13_2_81,111,,5.9
FIA_SRS,13_2_81,111,,8
FIA_SRS,13_2_81,111,,9.7
FIA_SRS,13_2_81,111,,7.8
FIA_SRS,13_2_81,111,,6.2
FIA_SRS,13_2_81,111,,7.2
FIA_SRS,13_2_81,111,,5.4
FIA_SRS,13_2_81,111,,7.2
FIA_SRS,13_2_81,111,,8
FIA_SRS,13_2_81,111,,7.5
FIA_SRS,13_2_81,111,,15.5
FIA_SRS,13_2_81,111,,11.7
FIA_SRS,13_2_81,111,,16.3
FIA_SRS,13_2_81,111,,9.5
FIA_SRS,13_2_81,111,,12.9
FIA_SRS,13_2_81,111,,10.3
FIA_SRS,13_2_81,111,,19.5
FIA_SRS,13_2_81,111,,11
FIA_SRS,13_2_81,111,,17
FIA_SRS,13_2_81,111,,15.4
FIA_SRS,13_2_81,111,,12.6
FIA_SRS,13_2_81,111,,11.4
FIA_SRS,13_2_81,111,,17.4
FIA_SRS,13_2_81,111,,11
FIA_SRS,13_2_81,111,,10.8
FIA_SRS,13_2_81,111,,6.9
FIA_SRS,13_2_81,111,,6.8
FIA_SRS,13_2_81,111,,5.3
FIA_SRS,13_2_81,111,,5.8
FIA_SRS,13_2_81,111,,6.7
FIA_SRS,13_2_81,111,,6.5
FIA_SRS,13_2_81,111,,7.8
FIA_SRS,13_2_81,111,,6.8
FIA_SRS,13_2_81,111,,5.6
FIA_SRS,13_2_81,111,,5.6
FIA_SRS,13_2_81,111,,6.6
FIA_SRS,13_2_81,111,,6.9
FIA_SRS,13_2_81,111,,4.5
FIA_SRS,13_2_81,111,,6.8
FIA_SRS,13_2_81,111,,5.7
FIA_SRS,13_2_81,111,,6.5
FIA_SRS,13_2_81,111,,4.1
FIA_SRS,13_2_81,111,,3.6
FIA_SRS,13_2_81,111,,4.5
FIA_SRS,13_2_81,111,,4.8
FIA_SRS,13_2_81,111,,12
FIA_SRS,13_2_81,111,,10.1
FIA_SRS,13_2_81,111,,12.5
FIA_SRS,13_2_81,111,,10.9
FIA_SRS,13_2_81,111,,12
FIA_SRS,13_2_81,111,,11
FIA_SRS,13_2_81,111,,11.1
FIA_SRS,13_2_81,111,,12.8
FIA_SRS,13_2_81,111,,12.6
FIA_SRS,13_2_81,111,,13.2
FIA_SRS,13_2_81,111,,12.5
FIA_SRS,13_2_81,111,,11.8
FIA_SRS,13_2_81,111,,11.4
FIA_SRS,13_2_81,111,,11.5
FIA_SRS,13_2_81,111,,9.6
FIA_SRS,13_2_81,128,,12.6
FIA_SRS,13_2_81,128,,17.4
FIA_SRS,13_2_81,128,,10.2
FIA_SRS,13_2_81,222,,11.8
FIA_SRS,13_2_81,222,,14.8
FIA_SRS,13_2_81,222,,9.6
FIA_SRS,13_2_81,222,,11.9
FIA_SRS,13_2_81,222,,9.8
FIA_SRS,13_2_81,222,,12.2
FIA_SRS,13_2_81,222,,10.4
FIA_SRS,13_2_81,693,,1.7
FIA_SRS,13_2_81,693,,3.9
FIA_SRS,13_2_81,693,,4.1
FIA_SRS,13_2_81,693,,2.6
FIA_SRS,13_2_81,693,,2.7
FIA_SRS,13_2_81,693,,3.4
FIA_SRS,13_2_81,693,,1.2
FIA_SRS,13_2_81,820,,2.1
FIA_SRS,13_2_81,820,,17.4
FIA_SRS,13_2_87,110,,9.3
FIA_SRS,13_2_87,110,,8.2
FIA_SRS,13_2_87,110,,16.3
FIA_SRS,13_2_87,110,,17.2
FIA_SRS,13_2_87,110,,8.8
FIA_SRS,13_2_87,110,,6.8
FIA_SRS,13_2_87,110,,9.9
FIA_SRS,13_2_87,110,,8.1
FIA_SRS,13_2_87,111,,7.2
FIA_SRS,13_2_87,111,,5
FIA_SRS,13_2_87,111,,9.1
FIA_SRS,13_2_87,111,,6.1
FIA_SRS,13_2_87,111,,6.6
FIA_SRS,13_2_87,111,,5.7
FIA_SRS,13_2_87,111,,3.6
FIA_SRS,13_2_87,111,,4.9
FIA_SRS,13_2_87,111,,5.3
FIA_SRS,13_2_87,111,,6
FIA_SRS,13_2_87,111,,4.7
FIA_SRS,13_2_87,111,,3.6
FIA_SRS,13_2_87,111,,5.5
FIA_SRS,13_2_87,111,,5.3
FIA_SRS,13_2_87,111,,6.5
FIA_SRS,13_2_87,111,,5.7
FIA_SRS,13_2_87,111,,3.7
FIA_SRS,13_2_87,111,,5.4
FIA_SRS,13_2_87,111,,4.5
FIA_SRS,13_2_87,111,,6.1
FIA_SRS,13_2_87,111,,4.1
FIA_SRS,13_2_87,111,,7.2
FIA_SRS,13_2_87,111,,9.4
FIA_SRS,13_2_87,111,,10.8
FIA_SRS,13_2_87,111,,6.4
FIA_SRS,13_2_87,111,,5.1
FIA_SRS,13_2_87,111,,8.2
FIA_SRS,13_2_87,111,,7.6
FIA_SRS,13_2_87,111,,8.8
FIA_SRS,13_2_87,111,,5.6
FIA_SRS,13_2_87,111,,7.6
FIA_SRS,13_2_87,111,,5
FIA_SRS,13_2_87,111,,7.9
FIA_SRS,13_2_87,111,,8.6
FIA_SRS,13_2_87,111,,7.6
FIA_SRS,13_2_87,121,,2.4
FIA_SRS,13_2_87,121,,3.8
FIA_SRS,13_2_87,121,,2.2
FIA_SRS,13_2_87,121,,1.3
FIA_SRS,13_2_87,121,,1.6
FIA_SRS,13_2_87,121,,2.8
FIA_SRS,13_2_87,121,,5.2
FIA_SRS,13_2_87,121,,4.1
FIA_SRS,13_2_87,121,,6.7
FIA_SRS,13_2_87,121,,3.6
FIA_SRS,13_2_87,121,,11.9
FIA_SRS,13_2_87,121,,12
FIA_SRS,13_2_87,121,,10.1
FIA_SRS,13_2_87,121,,9.3
FIA_SRS,13_2_87,121,,13.1
FIA_SRS,13_2_87,121,,10.2
FIA_SRS,13_2_87,121,,10.1
