ExpNum,MgmtUnit,Plot,Inventory,SppCode,Month,Year,EXPF,Tree,DBHClass,DBH,TreeCond
1,30,31,13,1,7,2013,20,99,4,4,100
1,30,41,13,15,7,2013,50,99,2,2,100
1,30,13,13,1,7,2013,5,72500,6,5.9,8P1
1,9,33,24,1,7,2013,20,99,3,3,100
1,9,34,24,1,7,2013,5,62200,8,7.7,200
1,30,31,13,1,7,2013,20,99,4,4,100
1,30,41,13,15,7,2013,50,99,2,2,100
1,30,13,13,1,7,2013,5,73000,6,6.1,200
1,9,33,24,1,7,2013,20,99,3,3,100
1,9,22,24,15,7,2013,5,72700,8,7.7,200
1,30,31,13,1,7,2013,20,99,4,4,100
1,30,41,13,15,7,2013,20,99,3,3,100
1,30,13,13,1,7,2013,5,73500,7,6.9,8P1
1,9,34,24,1,7,2013,20,99,3,3,100
1,9,34,24,1,7,2013,5,45100,8,7.7,DP4
1,30,31,13,1,7,2013,20,99,4,4,100
1,30,41,13,15,7,2013,20,99,3,3,100
1,30,13,13,1,7,2013,5,74000,6,6,8P1
1,9,34,24,1,7,2013,20,99,3,3,100
1,9,41,24,15,7,2013,5,13500,8,7.8,200
1,30,31,13,1,7,2013,20,99,4,4,100
1,30,41,13,15,7,2013,20,99,4,4,100
1,30,13,13,1,7,2013,5,74800,5,4.7,200
1,9,43,24,1,7,2013,20,99,3,3,100
1,9,34,24,1,7,2013,5,14400,8,7.8,200
1,30,31,13,1,7,2013,20,99,4,4,100
1,30,41,13,16,7,2013,50,99,2,2,100
1,30,13,13,6,7,2013,5,74900,13,12.6,8P1
1,9,43,24,1,7,2013,20,99,3,3,100
1,9,34,24,1,7,2013,5,15000,8,7.8,200
1,30,31,13,1,7,2013,20,99,4,4,100
1,30,41,13,16,7,2013,50,99,2,2,100
1,30,13,13,6,7,2013,50,80000,1,1.1,B00
1,9,43,24,1,7,2013,20,99,3,3,100
1,9,34,24,1,7,2013,5,24600,8,7.8,200
1,30,31,13,1,7,2013,20,99,4,4,100
1,30,41,13,16,7,2013,20,99,3,3,100
1,30,13,13,6,7,2013,50,80400,1,0.7,B00
1,9,43,24,1,7,2013,20,99,3,3,100
1,9,33,24,6,7,2013,5,43000,8,7.9,200
1,30,31,13,1,7,2013,20,99,4,4,100
1,30,41,13,16,7,2013,20,99,3,3,100
1,30,13,13,6,7,2013,50,80500,1,1.3,B00
1,9,44,24,6,7,2013,20,99,4,4,100
1,9,33,24,15,7,2013,5,54900,8,7.9,200
1,30,31,13,1,7,2013,20,99,4,4,100
1,30,41,13,16,7,2013,20,99,4,4,100
1,30,13,13,16,7,2013,5,80600,5,4.6,8P1
1,9,34,24,35,7,2013,20,99,4,4,100
1,9,44,24,6,7,2013,5,52800,8,7.9,DP1
1,30,31,13,4,7,2013,50,99,1,1,100
1,30,42,13,31,7,2013,5,1300,8,8.3,200
1,30,13,13,15,7,2013,20,81100,4,3.6,B00
1,30,22,13,1,7,2013,5,53600,6,5.6,200
1,9,22,24,15,7,2013,20,99,4,4,100
1,9,34,24,1,7,2013,5,12500,8,7.9,DP3
1,30,31,13,4,7,2013,50,99,2,2,100
1,30,42,13,1,7,2013,5,2700,6,5.6,8P1
1,30,13,13,4,7,2013,5,81800,13,13.2,200
1,30,22,13,1,7,2013,5,53800,8,8.2,DP2
1,9,34,24,15,7,2013,20,99,4,4,100
1,9,33,24,1,7,2013,5,42300,8,8,200
1,30,31,13,4,7,2013,50,99,2,2,100
1,30,42,13,16,7,2013,5,3200,5,4.6,8P1
1,30,13,13,1,7,2013,20,82100,3,3.2,B00
1,30,12,13,1,7,2013,5,83500,6,5.6,200
1,30,22,13,1,7,2013,5,54400,8,8.3,DS3
1,9,31,24,10,7,2013,20,99,4,4,100
1,9,22,24,1,7,2013,5,42800,8,8,200
1,30,31,13,4,7,2013,20,99,3,3,100
1,30,42,13,15,7,2013,5,4100,6,6.4,8P1
1,30,74,13,10,7,2013,5,2900,5,5.1,200
1,30,13,13,1,7,2013,5,82400,5,5.3,8P1
1,30,21,13,1,7,2013,50,61500,2,2,B00
1,30,12,13,15,7,2013,5,83600,12,12.1,200
1,30,22,13,1,7,2013,5,55000,7,6.9,DS4
1,9,11,24,6,7,2013,20,99,4,4,100
1,9,22,24,1,7,2013,5,74000,8,8,200
1,30,31,13,4,7,2013,20,99,3,3,100
1,30,42,13,15,7,2013,5,4200,6,6,8P1
1,30,74,13,4,7,2013,5,4100,5,4.7,200
1,30,13,13,1,7,2013,5,84000,6,6,200
1,30,21,13,1,7,2013,50,61600,2,1.6,100
1,30,12,13,15,7,2013,5,83700,7,6.5,200
1,30,22,13,1,7,2013,5,55200,6,5.6,DP3
1,9,13,24,6,7,2013,20,99,4,4,100
1,9,41,24,6,7,2013,5,15200,8,8.1,200
1,30,31,13,4,7,2013,20,99,4,4,100
1,30,42,13,15,7,2013,5,4500,5,5.1,8P1
1,30,74,13,10,7,2013,5,4300,5,4.8,200
1,30,13,13,1,7,2013,5,84100,9,8.6,8P1
1,30,21,13,1,7,2013,5,62900,12,11.6,8P1
1,30,12,13,15,7,2013,5,84000,8,7.6,200
1,30,22,13,1,7,2013,5,55300,8,7.5,DP3
1,9,31,24,6,7,2013,20,99,4,4,100
1,9,43,24,6,7,2013,5,35200,8,8.1,200
1,30,31,13,4,7,2013,20,99,4,4,100
1,30,42,13,15,7,2013,5,4800,6,5.7,8P1
1,30,74,13,1,7,2013,5,4700,5,5,8P1
1,30,13,13,1,7,2013,5,84200,5,5.4,200
1,30,21,13,1,7,2013,5,63200,6,6.2,200
1,30,12,13,6,7,2013,5,84800,16,16.4,200
1,30,22,13,1,7,2013,5,62400,5,4.7,200
1,9,33,24,6,7,2013,20,99,4,4,100
1,9,34,24,1,7,2013,5,65200,8,8.1,200
1,30,31,13,4,7,2013,20,99,4,4,100
1,30,42,13,16,7,2013,5,11800,5,4.7,DP3
1,30,74,13,1,7,2013,5,6100,8,7.9,8P1
1,30,13,13,1,7,2013,5,84300,5,5.2,200
1,30,21,13,1,7,2013,5,64200,8,7.7,8P1
1,30,12,13,1,7,2013,5,90900,11,11.2,DP4
1,30,22,13,1,7,2013,5,63600,7,6.7,DP3
1,9,33,24,6,7,2013,20,99,4,4,100
1,9,31,24,15,7,2013,5,13200,8,8.2,200
1,30,31,13,15,7,2013,50,99,1,1,100
1,30,42,13,16,7,2013,5,11900,6,5.5,8P1
1,30,74,13,36,7,2013,5,6400,7,7,200
1,30,13,13,1,7,2013,5,84400,5,4.6,200
1,30,21,13,1,7,2013,5,64600,12,12.3,8P1
1,30,12,13,6,7,2013,5,91300,5,4.6,8P1
1,30,22,13,6,7,2013,5,63700,10,9.9,200
1,9,44,24,4,7,2013,50,99,1,1,100
1,9,33,24,6,7,2013,20,99,4,4,100
1,9,34,24,1,7,2013,5,33900,8,8.3,200
1,30,31,13,15,7,2013,50,99,1,1,100
1,30,42,13,16,7,2013,5,12300,8,7.7,200
1,30,74,13,4,7,2013,5,13300,7,6.9,8P1
1,30,13,13,1,7,2013,5,84800,6,6.3,200
1,30,21,13,1,7,2013,5,64700,6,6,200
1,30,11,13,1,7,2013,50,99,1,1,100
1,30,12,13,6,7,2013,5,91700,5,4.9,8P1
1,30,22,13,7,7,2013,5,64000,5,5.3,XS2
1,9,33,24,38,7,2013,50,99,1,1,100
1,9,34,24,6,7,2013,20,99,4,4,100
1,9,41,24,6,7,2013,5,34400,8,8.3,200
1,30,31,13,15,7,2013,50,99,2,2,100
1,30,42,13,15,7,2013,5,12500,6,6.3,200
1,30,74,13,10,7,2013,5,13400,5,5,200
1,30,13,13,1,7,2013,5,85000,5,4.8,200
1,30,21,13,1,7,2013,5,64800,8,7.8,200
1,30,11,13,1,7,2013,50,99,1,1,100
1,30,12,13,1,7,2013,50,99,2,2,100
1,30,22,13,1,7,2013,5,64100,7,6.5,8P1
1,9,33,24,38,7,2013,50,99,1,1,100
1,9,43,24,6,7,2013,20,99,4,4,100
1,9,43,24,5,7,2013,5,84000,8,8.3,200
1,30,31,13,15,7,2013,20,99,4,4,100
1,30,42,13,15,7,2013,5,13000,5,5,8P1
1,30,74,13,6,7,2013,5,13500,15,15.2,8P1
1,30,13,13,6,7,2013,50,90000,1,0.6,B00
1,30,21,13,7,7,2013,5,64900,7,6.5,DD3
1,30,11,13,1,7,2013,50,99,2,2,100
1,30,12,13,1,7,2013,50,99,2,2,100
1,30,22,13,15,7,2013,5,64400,6,5.8,200
1,9,33,24,38,7,2013,50,99,1,1,100
1,9,31,24,4,7,2013,20,99,4,4,100
1,9,13,24,16,7,2013,5,4600,8,8.3,200
1,30,31,13,15,7,2013,20,99,4,4,100
1,30,42,13,15,7,2013,5,13600,5,4.8,200
1,30,74,13,6,7,2013,5,14000,9,8.5,8P1
1,30,13,13,6,7,2013,20,90300,3,2.6,B00
1,30,21,13,4,7,2013,20,70600,3,3.3,100
1,30,11,13,1,7,2013,50,99,2,2,100
1,30,12,13,1,7,2013,20,99,3,3,100
1,30,22,13,6,7,2013,5,64500,8,8.4,200
1,9,33,24,38,7,2013,50,99,1,1,100
1,9,31,24,4,7,2013,20,99,4,4,100
1,9,34,24,1,7,2013,5,45300,8,8.3,DP4
1,30,31,13,20,7,2013,50,99,2,2,100
1,30,42,13,7,7,2013,5,13800,11,11.3,8P1
1,30,74,13,10,7,2013,5,14100,5,4.8,200
1,30,13,13,1,7,2013,5,91400,10,10,8P1
1,30,21,13,4,7,2013,20,70700,4,3.8,100
1,30,11,13,1,7,2013,50,99,2,2,100
1,30,12,13,1,7,2013,20,99,3,3,100
1,30,22,13,7,7,2013,5,64600,5,4.6,200
1,9,33,24,38,7,2013,50,99,1,1,100
1,9,11,24,1,7,2013,20,99,4,4,100
1,9,33,24,1,7,2013,5,62500,8,8.4,200
1,30,31,13,20,7,2013,20,99,3,3,100
1,30,42,13,1,7,2013,5,13900,6,6.3,8P1
1,30,74,13,4,7,2013,5,14500,5,4.9,8P1
1,30,13,13,1,7,2013,5,92900,5,4.8,200
1,30,21,13,4,7,2013,20,71200,3,3.2,100
1,30,11,13,1,7,2013,50,99,2,2,100
1,30,12,13,1,7,2013,20,99,3,3,100
1,30,22,13,1,7,2013,5,64900,6,6.3,8P1
1,9,34,24,38,7,2013,50,99,1,1,100
1,9,13,24,1,7,2013,20,99,4,4,100
1,9,43,24,15,7,2013,5,64900,8,8.4,200
1,30,31,13,20,7,2013,20,99,4,4,100
1,30,42,13,1,7,2013,5,14000,6,6.4,8P1
1,30,74,13,6,7,2013,5,14900,15,14.9,8P1
1,30,13,13,1,7,2013,5,93300,10,9.6,8P1
1,30,21,13,4,7,2013,50,71400,2,2.1,100
1,30,11,13,1,7,2013,50,99,2,2,100
1,30,12,13,1,7,2013,20,99,4,4,100
1,30,22,13,6,7,2013,5,65200,9,9,8P1
1,9,34,24,38,7,2013,50,99,1,1,100
1,9,13,24,1,7,2013,20,99,4,4,100
1,9,43,24,1,7,2013,5,85000,8,8.4,200
1,30,31,13,16,7,2013,20,99,3,3,100
1,30,42,13,1,7,2013,5,14200,5,4.6,8P1
1,30,74,13,10,7,2013,5,15400,8,8.3,200
1,30,13,13,10,7,2013,5,93900,9,8.9,200
1,30,21,13,1,7,2013,5,71500,9,9.4,8P1
1,30,11,13,1,7,2013,50,99,2,2,100
1,30,12,13,4,7,2013,50,99,1,1,100
1,30,22,13,1,7,2013,5,72100,6,5.7,200
1,9,43,24,35,7,2013,50,99,1,1,100
1,9,22,24,1,7,2013,20,99,4,4,100
1,9,41,24,16,7,2013,5,35100,8,8.4,DP4
1,30,31,13,16,7,2013,20,99,3,3,100
1,30,42,13,1,7,2013,5,14500,8,8.1,8P1
1,30,74,13,4,7,2013,5,15800,6,5.7,200
1,30,13,13,1,7,2013,5,94000,5,5,200
1,30,21,13,4,7,2013,5,71600,5,5.1,200
1,30,11,13,1,7,2013,50,99,2,2,100
1,30,12,13,4,7,2013,20,99,4,4,100
1,30,22,13,16,7,2013,5,72400,8,7.7,8P1
1,9,13,24,31,7,2013,50,99,1,1,100
1,9,31,24,1,7,2013,20,99,4,4,100
1,9,31,24,4,7,2013,5,15200,9,8.5,200
1,30,31,13,16,7,2013,20,99,3,3,100
1,30,42,13,15,7,2013,5,14700,7,6.8,8P1
1,30,74,13,6,7,2013,5,22400,6,6.2,8P1
1,30,13,13,1,7,2013,5,94800,6,5.7,200
1,30,21,13,4,7,2013,5,71700,5,4.9,200
1,30,11,13,1,7,2013,20,99,3,3,100
1,30,12,13,6,7,2013,50,99,1,1,100
1,30,22,13,16,7,2013,5,72500,9,9.3,8P1
1,9,13,24,31,7,2013,50,99,1,1,100
1,9,33,24,1,7,2013,20,99,4,4,100
1,9,44,24,6,7,2013,5,32100,9,8.5,200
1,30,32,13,20,7,2013,5,900,5,5.3,200
1,30,42,13,15,7,2013,5,14800,6,6.4,8P1
1,30,74,13,10,7,2013,5,22800,6,5.9,8P1
1,30,13,13,20,7,2013,5,95100,5,4.5,200
1,30,21,13,1,7,2013,5,72300,6,5.5,200
1,30,11,13,1,7,2013,20,99,3,3,100
1,30,12,13,6,7,2013,50,99,1,1,100
1,30,22,13,1,7,2013,5,73800,9,9.1,DP4
1,9,13,24,31,7,2013,50,99,1,1,100
1,9,33,24,1,7,2013,20,99,4,4,100
1,9,43,24,6,7,2013,5,33500,9,8.5,200
1,30,32,13,1,7,2013,5,1300,5,4.5,DP3
1,30,42,13,15,7,2013,5,14900,6,5.6,8P1
1,30,74,13,16,7,2013,5,22900,6,5.7,8P1
1,30,21,13,16,7,2013,50,1000,1,0.8,100
1,30,21,13,4,7,2013,20,72400,3,2.9,100
1,30,11,13,1,7,2013,20,99,3,3,100
1,30,12,13,6,7,2013,50,99,1,1,100
1,30,22,13,10,7,2013,5,73900,5,4.6,8P1
1,9,34,24,31,7,2013,50,99,1,1,100
1,9,33,24,1,7,2013,20,99,4,4,100
1,9,31,24,1,7,2013,5,84200,9,8.5,200
1,30,32,13,1,7,2013,5,1600,7,6.5,DP2
1,30,42,13,1,7,2013,5,15000,5,4.7,8P1
1,30,74,13,4,7,2013,5,23000,5,5,8P1
1,30,21,13,1,7,2013,5,1500,6,6.1,BS1
1,30,21,13,1,7,2013,5,72700,8,8,200
1,30,11,13,1,7,2013,20,99,3,3,100
1,30,12,13,6,7,2013,50,99,1,1,100
1,30,22,13,15,7,2013,5,74000,5,4.8,8P1
1,9,34,24,31,7,2013,50,99,1,1,100
1,9,33,24,1,7,2013,20,99,4,4,100
1,9,31,24,10,7,2013,5,2800,9,8.5,200
1,30,32,13,1,7,2013,5,1900,5,5.3,200
1,30,42,13,1,7,2013,5,15100,7,6.5,8P1
1,30,74,13,1,7,2013,5,24300,8,8,8P1
1,30,21,13,1,7,2013,5,2300,6,5.6,200
1,30,21,13,1,7,2013,5,73300,5,4.9,BS2
1,30,11,13,1,7,2013,20,99,3,3,100
1,30,12,13,6,7,2013,50,99,1,1,100
1,30,22,13,16,7,2013,5,74400,8,8.1,8P1
1,9,34,24,31,7,2013,50,99,1,1,100
1,9,33,24,1,7,2013,20,99,4,4,100
1,9,22,24,1,7,2013,5,84800,9,8.5,DP2
1,30,32,13,1,7,2013,5,2000,5,5.4,BL1
1,30,42,13,1,7,2013,5,15200,6,6.4,8P1
1,30,74,13,4,7,2013,5,24400,6,6.1,8P1
1,30,21,13,1,7,2013,5,2400,8,8,200
1,30,21,13,1,7,2013,5,74000,10,9.8,200
1,30,11,13,1,7,2013,20,99,3,3,100
1,30,12,13,6,7,2013,50,99,1,1,100
1,30,22,13,7,7,2013,5,74700,6,6.2,8P1
1,9,43,24,31,7,2013,50,99,1,1,100
1,9,34,24,1,7,2013,20,99,4,4,100
1,9,31,24,15,7,2013,5,12600,9,8.6,200
1,30,32,13,1,7,2013,5,2200,7,7,DP3
1,30,42,13,1,7,2013,5,20600,5,5.4,200
1,30,74,13,10,7,2013,5,24500,13,12.9,200
1,30,21,13,1,7,2013,5,3500,9,8.6,200
1,30,21,13,6,7,2013,5,74300,5,5.1,200
1,30,11,13,1,7,2013,20,99,3,3,100
1,30,12,13,6,7,2013,50,99,2,2,100
1,30,22,13,16,7,2013,5,74800,6,5.7,8P1
1,30,22,13,16,7,2013,20,99,4,4,100
1,9,43,24,31,7,2013,50,99,1,1,100
1,9,34,24,1,7,2013,20,99,4,4,100
1,9,33,24,1,7,2013,5,64400,9,8.6,200
1,30,32,13,1,7,2013,5,2600,10,10.4,DP3
1,30,42,13,15,7,2013,5,21300,6,5.8,200
1,30,74,13,1,7,2013,5,24600,6,5.9,8P1
1,30,21,13,1,7,2013,5,3600,6,6.4,8P1
1,30,21,13,6,7,2013,5,75100,15,15.4,200
1,30,11,13,1,7,2013,20,99,3,3,100
1,30,12,13,6,7,2013,50,99,2,2,100
1,30,22,13,15,7,2013,5,75200,10,10.2,DP4
1,30,22,13,16,7,2013,20,99,4,4,100
1,9,22,24,15,7,2013,50,99,1,1,100
1,9,41,24,1,7,2013,20,99,4,4,100
1,9,31,24,4,7,2013,5,13500,9,8.7,200
1,30,32,13,16,7,2013,5,3000,9,8.9,8P1
1,30,42,13,1,7,2013,5,22400,6,5.5,200
1,30,74,13,1,7,2013,5,24700,7,6.5,8P1
1,30,21,13,1,7,2013,5,3700,9,8.7,XS1
1,30,21,13,1,7,2013,5,75200,13,13,DP3
1,30,11,13,1,7,2013,20,99,3,3,100
1,30,12,13,6,7,2013,50,99,2,2,100
1,30,22,13,15,7,2013,5,75300,9,9.1,8P1
1,30,22,13,16,7,2013,20,99,4,4,100
1,9,22,24,15,7,2013,50,99,1,1,100
1,9,41,24,1,7,2013,20,99,4,4,100
1,9,22,24,15,7,2013,5,93900,9,8.8,200
1,30,32,13,16,7,2013,5,3800,9,8.9,200
1,30,42,13,16,7,2013,5,22500,6,5.5,200
1,30,74,13,4,7,2013,5,32600,5,5.3,200
1,30,21,13,7,7,2013,5,3800,10,9.7,200
1,30,21,13,1,7,2013,5,75300,8,7.6,DP4
1,30,11,13,1,7,2013,20,99,3,3,100
1,30,12,13,6,7,2013,20,99,3,3,100
1,30,22,13,7,7,2013,5,75600,5,5.1,8P1
1,30,31,13,20,7,2013,5,200,5,4.7,8P1
1,9,13,24,10,7,2013,50,99,1,1,100
1,9,43,24,1,7,2013,20,99,4,4,100
1,9,43,24,7,7,2013,5,92900,9,8.8,DS4
1,30,32,13,4,7,2013,5,3900,5,4.9,XS1
1,30,42,13,16,7,2013,5,22600,6,5.6,200
1,30,74,13,10,7,2013,5,33500,5,4.8,200
1,30,21,13,6,7,2013,5,4700,5,4.7,200
1,30,21,13,1,7,2013,5,81800,7,7.1,200
1,30,11,13,1,7,2013,20,99,4,4,100
1,30,12,13,6,7,2013,20,99,3,3,100
1,30,22,13,1,7,2013,5,81800,5,4.8,DP4
1,30,31,13,1,7,2013,5,2000,5,5.4,200
1,9,31,24,10,7,2013,50,99,1,1,100
1,9,43,24,1,7,2013,20,99,4,4,100
1,9,41,24,16,7,2013,5,64300,9,8.9,200
1,30,32,13,1,7,2013,5,4100,11,10.9,8P1
1,30,42,13,1,7,2013,5,23200,5,5.4,200
1,30,74,13,1,7,2013,5,33600,5,5.1,200
1,30,21,13,6,7,2013,5,4900,14,14.4,200
1,30,21,13,1,7,2013,5,82800,5,5.1,200
1,30,11,13,1,7,2013,20,99,4,4,100
1,30,22,13,1,7,2013,5,82300,9,9.4,8P1
1,30,31,13,1,7,2013,5,3400,5,5,8P1
1,9,11,24,6,7,2013,50,99,1,1,100
1,9,43,24,1,7,2013,20,99,4,4,100
1,9,34,24,1,7,2013,5,83700,9,8.9,DP3
1,30,32,13,15,7,2013,5,4200,6,6.3,200
1,30,42,13,7,7,2013,5,23500,15,15.3,200
1,30,74,13,6,7,2013,5,34200,9,8.5,8P1
1,30,21,13,15,7,2013,50,11200,2,1.5,100
1,30,21,13,1,7,2013,5,83200,10,9.5,8P1
1,30,11,13,1,7,2013,20,99,4,4,100
1,30,22,13,1,7,2013,5,83300,5,5.3,8P1
1,30,31,13,1,7,2013,5,3900,6,5.8,200
1,9,11,24,6,7,2013,50,99,1,1,100
1,9,43,24,1,7,2013,20,99,4,4,100
1,9,43,24,7,7,2013,5,1900,9,9,200
1,30,32,13,1,7,2013,5,4300,10,9.8,8P1
1,30,42,13,15,7,2013,5,23900,5,4.9,8P2
1,30,74,13,16,7,2013,5,34300,5,5,200
1,30,21,13,6,7,2013,50,11600,1,0.6,100
1,30,21,13,1,7,2013,5,83300,7,6.8,DP3
1,30,11,13,4,7,2013,50,99,1,1,100
1,30,22,13,1,7,2013,5,83400,5,4.7,DS3
1,30,31,13,1,7,2013,5,4000,5,5.3,200
1,9,11,24,6,7,2013,50,99,1,1,100
1,9,44,24,6,7,2013,5,34800,5,4.5,200
1,9,34,24,1,7,2013,5,72900,9,9,DS4
1,30,32,13,1,7,2013,5,4400,7,6.7,DP2
1,30,42,13,15,7,2013,5,24000,6,5.6,8P1
1,30,74,13,16,7,2013,5,34800,6,5.6,200
1,30,21,13,16,7,2013,50,11700,2,1.7,100
1,30,21,13,1,7,2013,5,83400,9,9.3,8P1
1,30,11,13,4,7,2013,50,99,2,2,100
1,30,22,13,6,7,2013,5,83600,14,13.6,200
1,30,31,13,1,7,2013,5,4700,7,7.1,200
1,9,11,24,6,7,2013,50,99,1,1,100
1,9,11,24,6,7,2013,5,34000,5,4.5,400
1,9,22,24,7,7,2013,5,60400,9,9.1,200
1,30,32,13,1,7,2013,5,4500,6,6.4,DP2
1,30,42,13,1,7,2013,5,24100,5,5.1,8P1
1,30,74,13,10,7,2013,5,35200,11,11.2,200
1,30,21,13,1,7,2013,5,12300,5,4.8,DS3
1,30,21,13,1,7,2013,5,83800,7,6.8,200
1,30,11,13,4,7,2013,20,99,3,3,100
1,30,22,13,1,7,2013,5,83900,6,6.2,BL1
1,30,31,13,1,7,2013,5,4800,6,5.8,200
1,9,11,24,6,7,2013,50,99,1,1,100
1,9,31,24,4,7,2013,5,62900,5,4.5,400
1,9,31,24,6,7,2013,5,33100,9,9.1,DP4
1,30,32,13,15,7,2013,5,4600,5,4.8,200
1,30,42,13,15,7,2013,5,31800,7,6.9,200
1,30,74,13,16,7,2013,5,35401,6,6,8P1
1,30,21,13,1,7,2013,5,13000,5,4.7,8P1
1,30,21,13,1,7,2013,5,84100,6,6.2,DP4
1,30,11,13,4,7,2013,20,99,3,3,100
1,30,22,13,6,7,2013,5,84100,11,11,200
1,30,31,13,6,7,2013,5,4900,8,8.4,200
1,9,11,24,6,7,2013,50,99,1,1,100
1,9,34,24,1,7,2013,5,22900,5,4.6,200
1,9,13,24,16,7,2013,5,81300,9,9.2,DP4
1,30,32,13,20,7,2013,5,4900,5,5.4,DP2
1,30,42,13,15,7,2013,5,31900,6,6.2,300
1,30,74,13,1,7,2013,5,35500,5,4.7,DP4
1,30,21,13,6,7,2013,5,13400,14,14,200
1,30,21,13,4,7,2013,5,90700,12,11.8,200
1,30,11,13,4,7,2013,20,99,3,3,100
1,30,22,13,6,7,2013,5,84800,11,11.2,DS1
1,30,31,13,1,7,2013,5,11000,5,5.4,8P1
1,9,11,24,6,7,2013,50,99,1,1,100
1,9,13,24,1,7,2013,5,72700,5,4.6,200
1,9,13,24,7,7,2013,5,1300,9,9.3,200
1,30,32,13,1,7,2013,5,10800,7,6.8,8P1
1,30,42,13,15,7,2013,5,32100,5,5.3,200
1,30,74,13,16,7,2013,5,35600,6,5.7,200
1,30,21,13,6,7,2013,5,13500,6,6.3,8P1
1,30,21,13,1,7,2013,5,91000,5,4.5,200
1,30,11,13,4,7,2013,20,99,3,3,100
1,30,22,13,6,7,2013,5,85100,14,14,200
1,30,31,13,7,7,2013,5,12500,8,7.6,8P2
1,9,11,24,6,7,2013,50,99,1,1,100
1,9,43,24,1,7,2013,5,84100,5,4.6,200
1,9,22,24,15,7,2013,5,44000,10,9.5,200
1,30,32,13,1,7,2013,5,11000,5,5.1,200
1,30,42,13,1,7,2013,5,32300,5,4.8,200
1,30,74,13,16,7,2013,5,42000,6,5.6,200
1,30,21,13,6,7,2013,5,13800,8,7.8,8P1
1,30,21,13,1,7,2013,5,91300,8,8.1,200
1,30,11,13,4,7,2013,20,99,3,3,100
1,30,22,13,16,7,2013,5,90600,6,6.3,200
1,30,31,13,7,7,2013,5,12600,7,7.2,200
1,9,11,24,6,7,2013,50,99,1,1,100
1,9,13,24,1,7,2013,5,15100,5,4.6,400
1,9,13,24,4,7,2013,5,45200,10,9.5,200
1,30,32,13,1,7,2013,5,11200,7,6.6,DP3
1,30,42,13,16,7,2013,5,32700,5,5.3,8P1
1,30,74,13,1,7,2013,5,43200,5,5,200
1,30,21,13,7,7,2013,5,13900,5,5.4,XS1
1,30,21,13,4,7,2013,5,93300,8,8,8P1
1,30,11,13,4,7,2013,20,99,3,3,100
1,30,22,13,16,7,2013,5,90700,7,7.2,200
1,30,31,13,7,7,2013,5,12900,8,7.7,300
1,9,13,24,6,7,2013,50,99,1,1,100
1,9,34,24,33,7,2013,5,53900,5,4.6,400
1,9,13,24,1,7,2013,5,95000,10,9.5,200
1,30,32,13,1,7,2013,5,11700,8,8.4,DP4
1,30,42,13,15,7,2013,5,33600,6,6,200
1,30,74,13,6,7,2013,5,44600,10,9.9,200
1,30,21,13,6,7,2013,5,14000,9,9.2,8P1
1,30,21,13,1,7,2013,5,93400,8,7.6,DP2
1,30,11,13,4,7,2013,20,99,3,3,100
1,30,22,13,16,7,2013,5,91600,5,5,8P1
1,30,31,13,15,7,2013,5,13100,5,5.2,8P1
1,9,13,24,6,7,2013,50,99,1,1,100
1,9,33,24,1,7,2013,5,73700,5,4.6,400
1,9,31,24,1,7,2013,5,65200,10,9.5,DP2
1,30,32,13,16,7,2013,5,12400,11,10.7,200
1,30,42,13,1,7,2013,5,33700,6,6.1,200
1,30,74,13,6,7,2013,5,45500,7,7.1,8P1
1,30,21,13,7,7,2013,5,14300,7,6.5,8P1
1,30,21,13,1,7,2013,5,93500,6,6.1,8P1
1,30,11,13,4,7,2013,20,99,3,3,100
1,30,22,13,15,7,2013,5,93200,6,5.7,8P1
1,30,31,13,1,7,2013,5,13200,6,5.8,8P1
1,9,13,24,6,7,2013,50,99,1,1,100
1,9,33,24,1,7,2013,5,55200,5,4.6,DP4
1,9,13,24,4,7,2013,5,43700,10,9.6,200
1,30,32,13,1,7,2013,5,14300,5,5,BL1
1,30,42,13,16,7,2013,5,33800,7,6.5,200
1,30,74,13,16,7,2013,5,51800,5,5.1,200
1,30,21,13,6,7,2013,5,14700,7,7.2,8P1
1,30,21,13,1,7,2013,5,93800,8,8.2,8P1
1,30,11,13,4,7,2013,20,99,3,3,100
1,30,22,13,1,7,2013,5,94700,7,6.9,DP4
1,30,31,13,1,7,2013,5,13700,5,4.8,DS3
1,9,13,24,6,7,2013,50,99,1,1,100
1,9,34,24,1,7,2013,5,93200,5,4.6,DP4
1,9,43,24,1,7,2013,5,65000,10,9.6,200
1,30,32,13,16,7,2013,5,14700,6,5.6,200
1,30,42,13,15,7,2013,5,34100,6,6.3,8P1
1,30,74,13,16,7,2013,5,53300,5,4.6,200
1,30,21,13,6,7,2013,5,15100,5,5.1,8P1
1,30,21,13,10,7,2013,5,93900,12,11.5,200
1,30,11,13,4,7,2013,20,99,3,3,100
1,30,22,13,1,7,2013,5,94900,10,9.5,8P1
1,30,31,13,15,7,2013,5,13900,7,6.6,8P1
1,9,13,24,6,7,2013,50,99,1,1,100
1,9,31,24,15,7,2013,5,13300,5,4.7,200
1,9,31,24,1,7,2013,5,43800,10,9.7,200
1,30,32,13,15,7,2013,5,14800,5,4.9,200
1,30,42,13,7,7,2013,5,34400,12,11.9,200
1,30,74,13,10,7,2013,5,53700,5,4.9,200
1,30,21,13,1,7,2013,5,21500,6,5.8,DP3
